transaction_id,created_at,e2e_ref,sender_iban,receiver_iban,sender_bic,receiver_bic,amount,currency,msg_type,sender_country,receiver_country,sender_iban_len,sender_iban_valid,sender_iban_country,sender_iban_expected_len,sender_iban_len_ok,receiver_iban_len,receiver_iban_valid,receiver_iban_country,receiver_iban_expected_len,receiver_iban_len_ok,sender_bic_len,sender_bic_valid,sender_bic_country,receiver_bic_len,receiver_bic_valid,receiver_bic_country,receiver_bic_embargo,receiver_iban_embargo,both_bic_invalid,amount_decimal_places,amount_category,currency_valid,msg_type_valid,sender_country_match,receiver_country_match,currency_country_match,status,reject_reason,risk_score
TXN011100,2024-03-18 09:50:00,E2E-OJIF9UCWS1,EG6394530394359451749461136,EG13101979,NBEGEGMM001,MASHEGPPEUR,52361.37,EGP,pacs.009,EG,EG,27,1,EG,27,1,10,0,EG,27,0,11,1,EG,11,1,EG,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC06,0.661
TXN011101,2024-04-02 20:00:00,E2E-HIN1VULQ5Z,CN774332151614187478,SD936196993830308850,CCBCCNP1,OKBTSDGGXXX,66165.81,CNY,pacs.008,CN,SD,20,1,CN,20,1,20,0,SD,20,1,8,1,CN,11,0,SD,1,1,0,2,NORMAL,1,1,1,1,1,RJCT,AG01,0.9198
TXN011102,2024-04-02 20:12:00,E2E-QX50V2THZM,CH5513543839590870665,NL2864156422079833,UBSWCHB3EUR,FVLBNLXX,9297.21,CHF,pacs.009,CH,NL,21,1,CH,21,1,18,1,NL,18,1,11,1,CH,8,1,NL,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1976
TXN011103,2024-04-18 06:28:00,E2E-FZEGKJZIYO,TR803163733159400922264438,CN6006346797,TCBATRCC,BOSCCNXX,85716.6,TRY,pacs.008,TR,CN,26,1,TR,26,1,12,0,CN,20,0,8,1,TR,8,1,CN,0,0,0,1,NORMAL,1,1,1,1,1,RJCT,AC06,0.8493
TXN011104,2024-04-25 23:45:00,E2E-MFYSNYHO37,IT6962878094356864095649594,IT3799942412486873382347325,BNLIITR3,CRGRITP1,84274.11,EUR,pacs.008,IT,IT,27,1,IT,27,1,27,1,IT,27,1,8,1,IT,8,1,IT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.076
TXN011105,2024-01-24 11:12:00,E2E-GJDUZMMHX2,DE57630921418754065184,TR416912650120217179243352,MHYBDEXX,ZBBATRT7,3318126.96,EUR,pacs.009,DE,TR,22,1,DE,22,1,26,1,TR,26,1,8,1,DE,8,1,TR,0,0,0,2,DEPASSE_PLAFOND,1,1,1,1,1,RJCT,AM02,0.7637
TXN011106,2024-02-16 14:30:00,E2E-GII5LN96ZC,AT894904133853907762,JP126284905808257896,RLNWATAAEUR,MHCBJPK1,37618.8,EUR,pacs.009,AT,JP,20,1,AT,20,1,20,1,JP,20,1,11,1,AT,8,1,JP,0,0,0,1,NORMAL,1,1,1,1,1,ACCP,,0.1479
TXN011107,2024-02-08 21:30:00,E2E-44UTZ7P4QQ,FR2086156320324805922262170,AU325860147686049792,BREDFRHHEUR,CTBAAUFFXXX,183683.88,EUR,pacs.009,FR,AU,27,1,FR,27,1,20,1,AU,20,1,11,1,FR,11,1,AU,0,0,0,2,ELEVE,1,1,1,1,1,ACCP,,0.1823
TXN011108,2024-02-16 14:42:00,E2E-LW7WK0DTU1,DE28276908025467223108,DZ2191202497959524725446,MHYBDEMM001,CNEPDZGG,54898.28,EUR,pacs.009,DE,DZ,22,1,DE,22,1,24,1,DZ,24,1,11,1,DE,8,1,DZ,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0385
TXN011109,2024-03-18 11:20:00,E2E-VN3SXOJ59C,CH4354545980028462952,CH5467641478444469599,ZKBKCHPP,POFGCHGGBRC,86337.33,CHF,pacs.008,CH,CH,21,1,CH,21,1,21,1,CH,21,1,8,1,CH,11,1,CH,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0406
TXN011110,2024-02-16 14:54:00,E2E-ASYDRENF8G,CH5006301873924254964,CH6185061522310989563,POFGCHXXBRC,ZKBKCHP1,451408.47,CHF,pacs.008,CH,CH,21,1,CH,21,1,21,1,CH,21,1,11,1,CH,8,1,CH,0,0,0,2,ZONE_GRISE,1,1,1,1,1,RJCT,AM02,0.8705
TXN011111,2024-02-16 15:00:00,E2E-91KJPT75SD,CA882711735123331224,DZ1065011821221329836661,BOFMCAPP,CPAADZX2,6973.29,CAD,pacs.009,CA,DZ,20,1,CA,20,1,24,1,DZ,24,1,8,1,CA,8,1,DZ,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1535
TXN011112,2024-02-01 04:44:00,E2E-LTNKHEJ854,GB71044247489142328496,AT502049691718978483,LOYDGBMM,BFKKATK1XXX,22849.36,EUR,UNKNOWN,GB,AT,22,1,GB,22,1,20,1,AT,20,1,8,1,GB,11,1,AT,0,0,0,2,NORMAL,1,0,1,1,0,RJCT,FF01,0.7544
TXN011113,2024-03-10 18:48:00,E2E-P84ZMGROHB,AT884748159420192912,AT228312642675197232,SBOEATK1,GIBAATK1,90587.77,EUR,pacs.009,AT,AT,20,1,AT,20,1,20,1,AT,20,1,8,1,AT,8,1,AT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0778
TXN011114,2024-02-08 22:05:00,E2E-5XEUPM12MG,AU197977471777141692,DE41763960292039809623,NATAAUGG,DEUTDEGG,9447.38,EUR,pacs.008,AU,DE,20,1,AU,20,1,22,1,DE,22,1,8,1,AU,8,1,DE,0,0,0,2,NORMAL,1,1,1,1,0,ACCP,,0.0755
TXN011115,2024-03-10 19:06:00,E2E-BB8WIHXF5M,AU291203960587994511,AU254568660207147590,CTBAAUM9,SGBCAUAAEUR,54042.19,AUD,pacs.008,AU,AU,20,1,AU,20,1,20,1,AU,20,1,8,1,AU,11,1,AU,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0185
TXN011116,2024-03-10 19:15:00,E2E-8BXZCPXXI2,TN7014944624349713988105,US456089639822287223,UIBTTNHH,GSCMUSK1,193550.66,TND,pacs.009,TN,US,24,1,TN,24,1,20,1,US,20,1,8,1,TN,8,1,US,0,0,0,2,ELEVE,1,1,1,1,1,ACCP,,0.199
TXN011117,2024-03-26 05:56:00,E2E-8O0UETZHYH,BE70242986391790,IT6891917723465724771361417,TRIOBEX2,INTBITBB,99921.91,EUR,pacs.008,BE,IT,16,1,BE,16,1,27,1,IT,27,1,8,1,BE,8,1,IT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0926
TXN011118,2024-02-24 08:59:00,E2E-XDONX1BXHF,ES6819334045845587812354,MA6990422796771399992736,BSCHESGG001,CIHMMAHH,37948.11,111,pacs.009,ES,MA,24,1,ES,24,1,24,1,MA,24,1,11,1,ES,8,1,MA,0,0,0,2,NORMAL,0,1,1,1,0,RJCT,AG02,0.8015
TXN011119,2024-04-26 03:30:00,E2E-A5MR8U7SOC,JP411500104775493799,VE557458539764416083,YUIGJPB3,BVIEVEBBXXX,94767.65,JPY,pacs.009,JP,VE,20,1,JP,20,1,20,0,VE,20,1,8,1,JP,11,0,VE,1,1,0,2,NORMAL,1,1,1,1,1,RJCT,AG01,0.8756
TXN011120,2024-04-18 10:26:00,E2E-I8DWPAETO0,IT1670655890242601511664672,IT9992009885647116140581112,MCSMITGG,UBSPITZZ,94408.54,EUR,pacs.008,IT,IT,27,1,IT,27,1,27,1,IT,27,1,8,1,IT,8,1,IT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1129
TXN011121,2024-04-18 10:40:00,E2E-VDRZCJE6PL,EG2442599132494507988415741,FR3079368839922997321142344,MASHEGR3,BREDFRMM,48449.63,EGP,pacs.008,EG,FR,27,1,EG,27,1,27,1,FR,27,1,8,1,EG,8,1,FR,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1924
TXN011122,2024-03-10 20:09:00,E2E-1KPEHFI9IC,CN869890970316787110,VE699164093064747381,CCBCCNBB,BDVLVEXX,86816.41,CNY,pacs.009,CN,VE,20,1,CN,20,1,20,0,VE,20,1,8,1,CN,8,0,VE,1,1,0,2,NORMAL,1,1,1,1,1,RJCT,AG01,0.9817
TXN011123,2024-01-24 12:06:00,E2E-N3PXOPP0MG,GB36971365788776475351,US988936134652979588,RBOSGBK1EUR,CITIUS2X,31794.18,GBP,pacs.008,GB,US,22,1,GB,22,1,20,1,US,20,1,11,1,GB,8,1,US,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.184
TXN011124,2024-03-26 07:13:00,E2E-LGEY84WS5I,AT721745407840427244,ES9045729680787508525451,RZOOATP1,BBVAESMM001,16584.6,EUR,pacs.009,AT,ES,20,1,AT,20,1,24,1,ES,24,1,8,1,AT,11,1,ES,0,0,0,1,NORMAL,1,1,1,1,1,ACCP,,0.1272
TXN011125,2024-01-24 12:12:00,E2E-YKRTVM9TI9,TN4032436538151273316063,BE54783628876614,BNAATNP1,TRIOBEAA,40865.1,EUR,pacs.008,TN,BE,24,1,TN,24,1,16,1,BE,16,1,8,1,TN,8,1,BE,0,0,0,1,NORMAL,1,1,1,1,0,ACCP,,0.0473
TXN011126,2024-04-18 11:50:00,E2E-41AY8WGIN3,GB11685097944708252393,AT839914608494020756,HSBCGBM9EUR,VKBLATHHXXX,21876.4,GBP,pacs.008,GB,AT,22,1,GB,22,1,20,1,AT,20,1,11,1,GB,11,1,AT,0,0,0,1,NORMAL,1,1,1,1,1,ACCP,,0.1281
TXN011127,2024-04-10 18:38:00,E2E-7VVFV0SET8,IT5136290814731208870227425,IT9626328118509867302523692,BNLIIT3A,MCSMITAA,86052.87,EUR,pacs.008,IT,IT,27,1,IT,27,1,27,1,IT,27,1,8,1,IT,8,1,IT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0423
TXN011128,2024-04-10 18:51:00,E2E-UHEOOODVFS,GB33073937552771319041,IT9194017414271602571408689,RBOSGBMMEUR,MCSMITN5,475395.79,GBP,pacs.009,GB,IT,22,1,GB,22,1,27,1,IT,27,1,11,1,GB,8,1,IT,0,0,0,2,ZONE_GRISE,1,1,1,1,1,RJCT,AM02,0.9375
TXN011129,2024-02-24 10:16:00,E2E-0K60IXOBUP,PT20889264971625479375745,US344466243435318219,BCOMPTAA,CHASUSMM,57304.66,EUR,pacs.009,PT,US,25,1,PT,25,1,20,1,US,20,1,8,1,PT,8,1,US,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1414
TXN011130,2024-03-26 08:19:00,E2E-OCZQQJFV6B,US559950641780577065,TR172215993103430775601682,CHASUS2X,ISBKTRHHBRC,59147.225,USD,pacs.009,US,TR,20,1,US,20,1,26,1,TR,26,1,8,1,US,11,1,TR,0,0,0,3,FORMAT_3DEC,1,1,1,1,1,RJCT,AM09,0.6293
TXN011131,2024-03-18 15:00:00,E2E-ZSY26O5CSE,DZ6289189360600416538867,DZ4236166809120210513500,BADRDZZZ,BADRDZK1,7806.18,DZD,pacs.009,DZ,DZ,24,1,DZ,24,1,24,1,DZ,24,1,8,1,DZ,8,1,DZ,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1023
TXN011132,2024-02-08 23:35:00,E2E-9Z6SFR6NNZ,FR1613808914806619969627742,TN6079726927309881792427,BREDFRK1,BIATTNX2001,32849.02,EUR,pacs.008,FR,TN,27,1,FR,27,1,24,1,TN,24,1,8,1,FR,11,1,TN,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0636
TXN011133,2024-04-03 02:24:00,E2E-TMR6R7WXXV,CN848441113878056192,CN5942733409,BKCHCNP1,ABOCCNMM,17939.19,CNY,pacs.009,CN,CN,20,1,CN,20,1,12,0,CN,20,0,8,1,CN,8,1,CN,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC06,0.6511
TXN011134,2024-02-08 23:45:00,E2E-32IILIH7A2,CA538827032269684105,ES5226902734139575985835,ROYLCAHH,BBVAESAA,32608.68,CAD,pacs.008,CA,ES,20,1,CA,20,1,24,1,ES,24,1,8,1,CA,8,1,ES,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.174
TXN011135,2024-03-18 15:40:00,E2E-5ACS53PV4A,CN349330176256815296,ES3235533056610054523878,ICBKCNAA,POPDESK1,56131.33,EUR,pacs.009,CN,ES,20,1,CN,20,1,24,1,ES,24,1,8,1,CN,8,1,ES,0,0,0,2,NORMAL,1,1,1,1,0,ACCP,,0.1733
TXN011136,2024-02-01 06:20:00,E2E-T2692Q58GK,CN868723393636561656,ES8922853400179637450505,ABOCCNGG,CSYDESM9,96537.74,CNY,pacs.008,CN,ES,20,1,CN,20,1,24,1,ES,24,1,8,1,CN,8,1,ES,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1561
TXN011137,2024-03-26 09:36:00,E2E-IY41AWMLB6,MA4181,CN784824943406522958,ATTJMAX2,BOSCCNR3XXX,47032.44,EUR,pacs.008,MA,CN,6,0,MA,24,0,20,1,CN,20,1,8,1,MA,11,1,CN,0,0,0,2,NORMAL,1,1,1,1,0,RJCT,AC13,0.7596
TXN011138,2024-03-18 16:10:00,E2E-XOABVH4D7X,AT415803170935055440,CN658833575246572935,SBOEATMM,CMBCCNCC001,87327.027,EUR,pacs.008,AT,CN,20,1,AT,20,1,20,1,CN,20,1,8,1,AT,11,1,CN,0,0,0,3,FORMAT_3DEC,1,1,1,1,1,RJCT,AM09,0.7026
TXN011139,2024-03-26 09:58:00,E2E-RKVJV68MB5,TR792797510850853618553965,US580442781022926861,AKBKTRR3XXX,MRSLUSZZ,20819.19,TRY,pacs.008,TR,US,26,1,TR,26,1,20,1,US,20,1,11,1,TR,8,1,US,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0297
TXN011140,2024-04-18 15:06:00,E2E-E5SKF271E8,JP927221681879141895,IR680207694620376758819533,BKCHJPHH001,BMIRIRB3,6139.8,JPY,pacs.008,JP,IR,20,1,JP,20,1,26,0,IR,26,1,11,1,JP,8,0,IR,1,1,0,1,NORMAL,1,1,1,1,1,RJCT,AG01,0.9866
TXN011141,2024-02-16 18:00:00,E2E-LULCANEKMM,CH9016958044874318592,PT45648222988446065383268,BCGECH3A,TOTAPT3AXXX,2344.83,EUR,pacs.008,CH,PT,21,1,CH,21,1,25,1,PT,25,1,8,1,CH,11,1,PT,0,0,0,2,NORMAL,1,1,1,1,0,ACCP,,0.1344
TXN011142,2024-02-09 00:25:00,E2E-K6KXNOBFUZ,BE99939125278840,QQ61519660813529714656,TRIOBE2X,MHYBDEX2,54780.74,EUR,pacs.008,BE,DE,16,1,BE,16,1,22,0,QQ,22,1,8,1,BE,8,1,DE,0,0,0,2,NORMAL,1,1,1,0,1,RJCT,AC01,0.6298
TXN011143,2024-03-10 23:18:00,E2E-ELHKY7ML2B,JP264927215434270537,JP480727014,TOKYJPMM,BOTKJPR3,90005.13,JPY,pacs.009,JP,JP,20,1,JP,20,1,11,0,JP,20,0,8,1,JP,8,1,JP,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC06,0.8747
TXN011144,2024-03-18 17:10:00,E2E-XOG32IU8UV,NL5487417613527623,NL1543993817678648,AEGONLZZ,TRIONLN5BRC,50234.55,EUR,pacs.009,NL,NL,18,1,NL,18,1,18,1,NL,18,1,8,1,NL,11,1,NL,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1299
TXN011145,2024-03-03 05:52:00,E2E-IKHZ3BKRIU,ES4715843854604586798900,EG7592902370552205477590434,BKIAESP1XXX,HBZAEGP1,442396.89,EUR,pacs.009,ES,EG,24,1,ES,24,1,27,1,EG,27,1,11,1,ES,8,1,EG,0,0,0,2,ELEVE,1,1,1,1,1,ACCP,,0.1167
TXN011146,2024-03-26 11:15:00,E2E-Z3O3QD90SB,ES2342056583666394907393,GB83509728681321591489,CECAESN5,MIDLGBPP001,97689.41,EUR,pacs.009,ES,GB,24,1,ES,24,1,22,1,GB,22,1,8,1,ES,11,1,GB,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0968
TXN011147,2024-02-24 12:22:00,E2E-TS2MTURMDH,US106032734684021259,CA564492519602058865,CHASUSHH,NRSCCA2X,0.38,USD,pacs.008,US,CA,20,1,US,20,1,20,1,CA,20,1,8,1,US,8,1,CA,0,0,0,2,QUASI_NUL,1,1,1,1,1,RJCT,AM01,0.7682
TXN011148,2024-04-03 05:24:00,E2E-ARQQIDT0IT,AU741144557571592845,PT41348676492615535950122,ANZBAUB3001,BPIMPTN5,15819.57,AUD,pacs.008,AU,PT,20,1,AU,20,1,25,1,PT,25,1,11,1,AU,8,1,PT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.108
TXN011149,2024-01-24 13:24:00,E2E-5JV9AAR3ZY,DE53100836298210108472,KP806155617430974470,SSKMDEMM,CBKPKPBB,73858.88,EUR,pacs.008,DE,KP,22,1,DE,22,1,20,0,KP,20,1,8,1,DE,8,0,KP,1,1,0,2,NORMAL,1,1,1,1,1,RJCT,AG01,0.845
TXN011150,2024-01-24 13:27:00,E2E-JW1MA4BAFL,AT474419690896777125,MA7202642405017521703517,SBOEATPP,BMCEMAMM,24377.09,EUR,pacs.008,AT,MA,20,1,AT,20,1,24,1,MA,24,1,8,1,AT,8,1,MA,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1299
TXN011151,2024-03-18 18:20:00,E2E-MA6IP5GISX,MA5157394107992490752335,CH8763365987169380835,BPMAMAMM,CRESCHX2,85829.89,MAD,pacs.009,MA,CH,24,1,MA,24,1,21,1,CH,21,1,8,1,MA,8,1,CH,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1192
TXN011152,2024-03-18 18:30:00,E2E-F2VA4SSC6Y,TN515968,TN4267535267628827996150,AMBTTN3A,BIATTNZZ,98571.63,TND,pacs.009,TN,TN,8,0,TN,24,0,24,1,TN,24,1,8,1,TN,8,1,TN,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC13,0.763
TXN011153,2024-02-01 07:28:00,E2E-L5SIU5AQZ1,DE62502629208561664075,CH2878046919864594282,DRSDDEGG,POFGCHR3,56029.8,EUR,pacs.008,DE,CH,22,1,DE,22,1,21,1,CH,21,1,8,1,DE,8,1,CH,0,0,0,1,NORMAL,1,1,1,1,1,ACCP,,0.1843
TXN011154,2024-04-11 00:29:00,E2E-HJYM0UA0BA,GB67380099175782836669,EG1162184420712951360246984,HSBCGBFFEUR,ALAHEGN5001,57299.05,EUR,pacs.008,GB,EG,22,1,GB,22,1,27,1,EG,27,1,11,1,GB,11,1,EG,0,0,0,2,NORMAL,1,1,1,1,0,ACCP,,0.1404
TXN011155,2024-03-11 01:06:00,E2E-R3ZCCWHK6A,TR864619068301141763711837,MA3580917744485441737904,YFBKTRFF,BMCEMAPPEUR,1051136.51,TRY,pacs.008,TR,MA,26,1,TR,26,1,24,1,MA,24,1,8,1,TR,11,1,MA,0,0,0,2,DEPASSE_PLAFOND,1,1,1,1,1,RJCT,AM02,0.8242
TXN011156,2024-02-09 01:35:00,E2E-KGQ01E9NG7,CA721532276907016866,FR7069916853825838667669260,SCOTCAP1001,POPUFR2XBRC,12965.15,EUR,pacs.009,CA,FR,20,1,CA,20,1,27,1,FR,27,1,11,1,CA,11,1,FR,0,0,0,2,NORMAL,1,1,1,1,0,ACCP,,0.0255
TXN011157,2024-02-01 07:44:00,E2E-2A7JTPHFES,US284104549951385950,US344852986431486330,WELLUSZZ001,GSCMUS2X,301093.45,USD,pacs.008,US,US,20,1,US,20,1,20,1,US,20,1,11,1,US,8,1,US,0,0,0,2,ELEVE,1,1,1,1,1,ACCP,,0.1866
TXN011158,2024-03-26 13:27:00,E2E-KG31K1XJGD,NL366728214,EG9515578937520757260422572,RABONLM9,AAIBEGK1,58880.13,EUR,pacs.008,NL,EG,11,0,NL,18,0,27,1,EG,27,1,8,1,NL,8,1,EG,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC13,0.7742
TXN011159,2024-02-09 01:50:00,E2E-VH03AXB87P,GB57666138664157225775,DZ75572237107331425946902770533456622,BARCGBFF,CNEPDZT7EUR,70453.29,GBP,pacs.008,GB,DZ,22,1,GB,22,1,37,0,DZ,24,0,8,1,GB,11,1,DZ,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC01,0.6808
TXN011160,2024-02-09 01:55:00,E2E-IJ1ZGZHLCG,CH9105804456508654533,MA9372245045636842561484,BCGECH2X,ATTJMABB,30364.04,CHF,XXXXX,CH,MA,21,1,CH,21,1,24,1,MA,24,1,8,1,CH,8,1,MA,0,0,0,2,NORMAL,1,0,1,1,1,RJCT,FF01,0.6944
TXN011161,2024-04-11 02:00:00,E2E-HIRYJ44UBT,TN8861064615919120781806,AT457978331382481567,T9EAD16RZQ4IK,MCTFFRX,74988.35,TND,pacs.008,TN,AT,24,1,TN,24,1,20,1,AT,20,1,13,0,D1,7,0,FR,0,0,1,2,NORMAL,1,1,0,0,1,RJCT,AGNT,0.8489
TXN011162,2024-03-03 08:08:00,E2E-COCHL1CYFS,ES3586073093076368087554,AT761504895972793252,CSYDESP1EUR,BAWWATM9,4004403.04,EUR,pacs.009,ES,AT,24,1,ES,24,1,20,1,AT,20,1,11,1,ES,8,1,AT,0,0,0,2,DEPASSE_PLAFOND,1,1,1,1,1,RJCT,AM02,0.9049
TXN011163,2024-04-26 14:30:00,E2E-FKK195IPTX,JP810330342229471716,CU921259335102526515,BKCHJPBBXXX,BCUBCUMMXXX,72089.55,JPY,pacs.008,JP,CU,20,1,JP,20,1,20,0,CU,20,1,11,1,JP,11,0,CU,1,1,0,2,NORMAL,1,1,1,1,1,RJCT,AG01,0.9548
TXN011164,2024-03-18 20:30:00,E2E-EWN1ROEMIY,TR667198610397111215746272,TR235656732982436712649168,ISBKTRB3,YFBKTRPP,19420.48,TRY,pacs.009,TR,TR,26,1,TR,26,1,26,1,TR,26,1,8,1,TR,8,1,TR,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1331
TXN011165,2024-04-03 08:48:00,E2E-3Q46X9VR1I,ES3029378564551634871723,ES8546859193882661141202,BKIAES2XBRC,BKIAESBBBRC,84996.41,EUR,pacs.008,ES,ES,24,1,ES,24,1,24,1,ES,24,1,11,1,ES,11,1,ES,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1544
TXN011166,2024-04-03 09:00:00,E2E-P67Z7S0GUH,TN7752959795097182973635,00586108668316552767064083,AMBTTN3AEUR,ROYLCAK1,76895.1,TND,pacs.008,TN,CA,24,1,TN,24,1,26,0,00,20,0,11,1,TN,8,1,CA,0,0,0,1,NORMAL,1,1,1,0,1,RJCT,AC01,0.581
TXN011167,2024-03-18 21:00:00,E2E-IMH5K8M82C,ES1004847013165176760066,AU874666832538972733,SABHESB3,SGBCAUN5,6087.5,EUR,pacs.008,ES,AU,24,1,ES,24,1,20,1,AU,20,1,8,1,ES,8,1,AU,0,0,0,1,NORMAL,1,1,1,1,1,ACCP,,0.1071
TXN011168,2024-04-26 15:45:00,E2E-1YDU5AIRVJ,BE16411776062438,SD599277444465993911,BPOTBEX2,FAISSDP1XXX,40495.1,EUR,pacs.009,BE,SD,16,1,BE,16,1,20,0,SD,20,1,8,1,BE,11,0,SD,1,1,0,1,NORMAL,1,1,1,1,1,RJCT,AG01,0.9812
TXN011169,2024-02-16 20:48:00,E2E-Y1OARQ0UT3,EG7396537223345968206567521,FR7008108211306759744486473,BCAIEGPP,CRLYFRCC,121423.14,EGP,pacs.008,EG,FR,27,1,EG,27,1,27,1,FR,27,1,8,1,EG,8,1,FR,0,0,0,2,ELEVE,1,1,1,1,1,ACCP,,0.2217
TXN011170,2024-03-26 15:39:00,E2E-0IO1F74RBE,EG9039304984598144777224467,AT727514134832294668,CIEBEGPP,VKBLATPP,23749.24,EGP,pacs.008,EG,AT,27,1,EG,27,1,20,1,AT,20,1,8,1,EG,8,1,AT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0999
TXN011171,2024-03-26 15:50:00,E2E-G4SXQA24NO,BE91990341695701,TN2416879739779486271625,NICABEHH,AMBTTNN5BRC,69344.35,UVW,pacs.009,BE,TN,16,1,BE,16,1,24,1,TN,24,1,8,1,BE,11,1,TN,0,0,0,2,NORMAL,0,1,1,1,0,RJCT,AG02,0.851
TXN011172,2024-04-18 22:34:00,E2E-MRHMZ3K3CU,IT3836190968685395432915885,CA703327265223774658,MCSMIT3AXXX,BMONCA2X,93859.66,EUR,pacs.008,IT,CA,27,1,IT,27,1,20,1,CA,20,1,11,1,IT,8,1,CA,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1959
TXN011173,2024-02-01 08:48:00,E2E-BFC1J4UTD1,NL8644973867191272,MA9700467948633911614024,TRIONLCCBRC,ABHMMAR3,69788.29,EUR,pacs.008,NL,MA,18,1,NL,18,1,24,1,MA,24,1,11,1,NL,8,1,MA,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0666
TXN011174,2024-02-09 03:05:00,E2E-1S7EVHQS98,BE80007796939498,JP742449036023891159,TRIOBEMM,RISAJPP1,69492.26,EUR,pacs.008,BE,JP,16,1,BE,16,1,20,1,JP,20,1,8,1,BE,8,1,JP,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.228
TXN011175,2024-03-11 04:06:00,E2E-R9D0FTEWMV,DZ2242992409720414057837,DZ9432553393879938290764,CNEPDZZZEUR,SAGADZAA,53262.55,DZD,pacs.009,DZ,DZ,24,1,DZ,24,1,24,1,DZ,24,1,11,1,DZ,8,1,DZ,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1107
TXN011176,2024-04-26 17:45:00,E2E-K60C0A2PZ8,AU233762490044932827,PT72486432391077042956616,CTBAAUM9,CGDIPTHH,3925.83,AUD,pacs.009,AU,PT,20,1,AU,20,1,25,1,PT,25,1,8,1,AU,8,1,PT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0303
TXN011177,2024-04-18 23:44:00,E2E-FEK43JH31O,GB35269036857405625033,AT860490888447879665,NWBKGB3A,VKBLATZZEUR,32267.32,EUR,pacs.009,GB,AT,22,1,GB,22,1,20,1,AT,20,1,8,1,GB,11,1,AT,0,0,0,2,NORMAL,1,1,1,1,0,ACCP,,0.1416
TXN011178,2024-03-03 10:16:00,E2E-0SECXY9UHH,BE20304703033163,CN95796,DEUTBEB3,CCBCCNFF,57881.23,EUR,pacs.008,BE,CN,16,1,BE,16,1,7,0,CN,20,0,8,1,BE,8,1,CN,0,0,0,2,NORMAL,1,1,1,1,1,RJCT,AC04,0.7292
TXN011179,2024-04-26 18:30:00,E2E-T9LWLW5E3B,ES8104912159097619029045,DE81479363877935728866,CECAESX2,MARKDEN5,30724.08,EUR,pacs.008,ES,DE,24,1,ES,24,1,22,1,DE,22,1,8,1,ES,8,1,DE,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.0916
TXN011180,2024-03-18 23:10:00,E2E-S83SUO334G,PT30367847077524654299313,PT79460938947380329937199,TOTAPT2X,CXGPPTN5,78929.65,EUR,pacs.009,PT,PT,25,1,PT,25,1,25,1,PT,25,1,8,1,PT,8,1,PT,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.1087
TXN011181,2024-04-11 06:20:00,E2E-F379GFVZCB,DZ7054113569164055158172,DZ4377359207584664958575,CNEPDZX2EUR,CNEPDZCC,58641.21,DZD,pacs.009,DZ,DZ,24,1,DZ,24,1,24,1,DZ,24,1,11,1,DZ,8,1,DZ,0,0,0,2,NORMAL,1,1,1,1,1,ACCP,,0.2107
